Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,HouseAge,TotalSF,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_None,BsmtQual_TA,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_None,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_None,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,PoolQC_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice_log
232,0.07080785604050793,1.72792098720169,0.38058702183798665,1.3747946009344731,-0.5171998069472914,0.7860278398324076,0.5394934445771061,1.1724649359579602,0.4305734923460216,-0.34059468580747343,0.38241423503920297,0.6536305827607722,0.6136266257208268,1.1609814217640932,-0.12810809530513909,1.2337008954774924,1.1078101491462133,-0.27583392089290765,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.23756400456170323,1.527656289595623,0.6004949339126351,0.24559931157846218,1.6503069397927341,1.5768367910056125,-1.3950358079278005,0.9162286824791755,1.3729120658568752,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,0.25089064789037013,0.8919935999782177,403000,-0.7456382612960003,1.1171408097421627,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.90669432231532
233,1.2349536812441875,,-2.1684463791602693,-0.07183611428306244,-0.5171998069472914,0.02425073626312099,-0.6233910471786543,0.7290623459763215,-3.612592077148811,-0.34059468580747343,-0.21160027492002756,,,0.30733493524834143,-0.12810809530513909,,-0.8199643654586394,-0.27583392089290765,-1.0260408358133,1.2275853765130371,-1.0624645274102333,-0.23756400456170323,-0.934129784145668,0.6004949339126351,0.20512235849427013,-1.02685765142659,-0.8654786189661533,-1.3950358079278005,-1.2190297612843504,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-0.11910970152371092,-1.3676547331070554,94500,-0.08425802952676548,,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.456365695436427
234,-2.0601312413521558,0.19397798352511755,0.013258476713853952,-0.7951514718918303,0.38174271465157283,0.15673371079690998,-0.4295769652193609,-0.8457160908612947,-0.8529509441448013,1.6344167768633489,,-0.46625762263082315,-1.1877851549754057,-1.585541847526762,-0.12810809530513909,,1.1078101491462133,-0.27583392089290765,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.23756400456170323,-0.934129784145668,-0.9512264882332893,0.2122805574355413,-1.02685765142659,-0.7719033159021009,1.1508660122491923,-1.2190297612843504,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-1.599111099180035,1.6452097110066422,128200,-0.08425802952676548,-2.9642715356397265,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.761354623750297
235,0.07080785604050793,-0.26380522744172524,-0.31084794689710005,-0.07183611428306244,-0.5171998069472914,1.0178730452665383,0.8302145675160463,-0.8457160908612947,0.3348785455745183,-0.34059468580747343,-1.3949682617367514,-0.5981673811191306,-1.5282419087299082,1.0026819283530235,-0.12810809530513909,0.6131574244099632,1.1078101491462133,-0.27583392089290765,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.23756400456170323,0.9122097711603002,2.1522163560585597,0.25760009677570855,0.31172464418307205,-0.15430631567935563,0.9346741945522498,0.020025512547460805,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-0.489110050937792,1.6452097110066422,216500,-0.9440523308267706,0.2684527317806065,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.285350445351659
236,1.2349536812441875,,-2.1684463791602693,-0.07183611428306244,-2.31508485014502,-0.008870007370326258,-0.6718445676684777,1.3277038362578135,-0.208046047562832,-0.34059468580747343,,,,0.30733493524834143,-0.12810809530513909,,-0.8199643654586394,-0.27583392089290765,-1.0260408358133,1.2275853765130371,-1.0624645274102333,-0.23756400456170323,-0.934129784145668,-0.9512264882332893,0.20332477378461833,-1.02685765142659,-0.977768982643016,-1.3950358079278005,-1.2190297612843504,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,0.6208909973044512,0.1387774889497933,89500,0.014949005238619735,,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.402005077384885
237,-2.0601312413521558,-0.26380522744172524,-0.19209313370571146,0.6514792433257054,-0.5171998069472914,1.084114532533433,0.927121608495693,-0.02873195920952808,-2.5304886198295775,-0.34059468580747343,1.0517462012163579,0.5950147341243709,0.5010533451002678,-1.585541847526762,-0.12810809530513909,-0.2146220495945457,-0.8199643654586394,-0.27583392089290765,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.23756400456170323,-0.31868326571034533,-0.9512264882332893,0.26100260537796405,0.31172464418307205,0.09834700259358566,0.26338729143451345,0.6317085048208668,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-0.489110050937792,1.6452097110066422,185500,-1.010190354003694,0.27587127120379096,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.130815551850676
238,0.07080785604050793,-0.18030547380864545,-0.11274214950648753,0.6514792433257054,1.280685236250437,0.7197863525655132,0.8786680880058696,-0.8457160908612947,-0.0957698001780534,-0.34059468580747343,0.05881690526214013,-0.15090705987298536,-0.48546597765575084,0.6300448913550891,-0.12810809530513909,0.361205482405436,-0.8199643654586394,-0.27583392089290765,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.23756400456170323,0.29676325272497744,-0.9512264882332893,0.24214389605975026,0.31172464418307205,-0.07476730807491115,1.1634116119006062,0.3018707369589164,-0.44523281546813226,2.197725281933253,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-1.599111099180035,1.6452097110066422,194500,-0.646431226530615,0.1910734536343222,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.178192583415596
239,-2.0601312413521558,0.7014987622390872,0.14119844280817911,1.3747946009344731,-0.5171998069472914,1.1834767634337746,1.072482169965163,0.6071164804415163,-3.612592077148811,-0.34059468580747343,1.267192964917118,0.8967074137964524,0.8649944080645823,-1.585541847526762,-0.12810809530513909,0.29257608464953294,-0.8199643654586394,-0.27583392089290765,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.23756400456170323,0.29676325272497744,-0.9512264882332893,0.26608475927299746,1.6503069397927341,1.6142669122312332,0.4628849498480254,1.3185218664952132,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,2.100892394960775,-0.6144386220786311,318000,-1.2086044235344646,0.6928539952500847,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12.669809806411457
240,-0.1780620012829951,-1.6692261869939808,-0.19598702154367909,-0.07183611428306244,-1.4161423285461556,-0.8700093418399547,-1.689368497954768,-0.8457160908612947,-1.4560798971669826,-0.34059468580747343,0.15442293469646992,-1.3288129538542504,-2.8737947722718804,0.5787121859895339,-0.12810809530513909,-0.05570888669755478,-0.8199643654586394,-0.27583392089290765,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.23756400456170323,0.29676325272497744,0.6004949339126351,0.1629376541315162,-1.02685765142659,-1.1836346493839311,-1.3950358079278005,0.8793180085599113,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-0.859110400351873,1.6452097110066422,113000,0.9408813297155484,-0.5448253801919308,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.635151947212842
241,-2.0601312413521558,0.19397798352511755,-0.1648977458364115,1.3747946009344731,-0.5171998069472914,1.216597507067222,1.1209356904549863,-0.4644052992132755,0.8718448147633077,-0.34059468580747343,-0.19771020563001365,0.7699463572413733,0.7147997067733748,-1.585541847526762,-0.12810809530513909,0.0918538275809396,1.1078101491462133,-0.27583392089290765,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.23756400456170323,0.29676325272497744,-0.9512264882332893,0.2677730871119243,0.31172464418307205,1.2961108818134555,0.3344014722944184,1.040984558197302,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-0.859110400351873,1.6452097110066422,262500,-1.142466400357541,0.5234041065585787,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12.47801017053037
242,-1.0108166166290444,,-1.0940916880038074,-0.7951514718918303,3.0785702794481655,-0.8700093418399547,0.5879469650669296,-0.8457160908612947,-0.28959718850838106,-0.34059468580747343,-0.6461935326244869,-1.8769197942990696,-1.4591127445960137,-1.585541847526762,-0.12810809530513909,,-0.8199643654586394,-0.27583392089290765,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.23756400456170323,-1.5495763025809908,-0.9512264882332893,,-2.365439947036252,-2.2129629830885067,-0.34146476051083574,-0.0729594340134535,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,0.6208909973044512,-0.6144386220786311,110500,0.8416742949501632,,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.612779849672751
243,-0.1780620012829951,-0.3872315778940986,-0.8049902496123066,-0.7951514718918303,-1.4161423285461556,-2.3604428053450808,-1.689368497954768,-0.8457160908612947,-3.612592077148811,-0.34059468580747343,-0.06365312009020775,,-1.2311463243289567,0.3835608846004685,-0.12810809530513909,-0.15508566042456015,-0.8199643654586394,-0.27583392089290765,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.23756400456170323,-0.31868326571034533,-0.9512264882332893,0.14593372440864438,-1.02685765142659,-0.5660376491611858,-1.3950358079278005,-1.2190297612843504,0.6423490660822682,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-0.859110400351873,-1.3676547331070554,79000,2.29671080484248,-1.2540881135628577,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.277215789596893
244,1.2349536812441875,0.19397798352511755,0.024274600850557285,-0.07183611428306244,0.38174271465157283,0.289216685330699,-0.2357628832600675,-0.8457160908612947,-3.612592077148811,-0.34059468580747343,0.12489178776489016,-4.119790710227132,,0.4441500080589945,-0.12810809530513909,-0.8397399241740878,-0.8199643654586394,-0.27583392089290765,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.23756400456170323,-0.31868326571034533,0.6004949339126351,0.21938788052847882,-1.02685765142659,-0.8654786189661533,-1.3950358079278005,-0.3309172394815131,-0.44523281546813226,-0.12368209787756206,-0.31499620229326963,-0.07116495826561729,-0.0917730355508202,-0.859110400351873,0.8919935999782177,120000,-0.24960308746907417,-2.132384983057875,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.695255355062795
